age,fnlwgt,education,educationNum,married,race,sex,capitalGain,capitalLoss,hrPerWeek,income
30,108247,5,13,2,5,2,0,0,40,2
31,369648,4,12,2,5,2,0,0,50,2
26,339324,2,9,2,5,2,0,0,96,1
59,145574,4,12,2,5,2,0,0,35,2
53,317313,2,9,2,5,2,0,0,60,2
24,162919,3,10,1,5,1,0,0,40,1
24,186314,3,10,1,5,2,0,0,54,1
36,254202,2,9,1,5,1,0,0,50,1
39,108140,6,14,2,5,2,0,0,50,2
53,287317,2,9,1,3,2,0,0,32,1
75,81534,2,9,1,2,2,0,0,35,2
36,35945,2,9,2,5,2,0,0,50,2
46,204928,3,10,2,5,2,0,0,40,1
56,208809,2,9,2,5,2,0,1902,40,2
29,133625,2,9,2,3,2,0,0,40,1
60,71683,1,5,2,5,2,0,0,49,1
58,570562,2,9,1,5,2,0,0,38,1
67,36876,2,9,2,5,2,0,0,55,1
35,253006,3,10,2,5,2,7688,0,38,2
39,50096,3,10,2,5,2,0,0,80,1
37,336880,3,10,2,5,2,0,0,50,1
54,135840,3,10,2,5,2,0,0,50,1
63,168048,7,15,2,5,2,0,0,30,1
47,187969,1,7,1,5,1,0,0,38,1
23,117363,5,13,1,5,1,0,0,40,1
55,256526,2,9,1,5,2,4865,0,45,1
49,304416,1,7,2,5,1,0,0,40,1
39,248011,4,11,2,5,2,5178,0,40,2
23,229826,2,9,1,5,2,0,0,40,1
19,159796,3,10,1,5,1,0,0,12,1
44,165346,6,14,2,5,2,0,0,40,2
25,25386,4,11,1,1,1,0,0,40,1
35,491000,4,11,1,3,2,0,0,40,1
23,247731,2,9,1,5,1,0,0,40,1
48,180532,4,11,2,5,2,0,0,40,1
48,189462,3,10,1,5,2,2176,0,40,1
44,419134,2,9,1,3,1,0,0,40,1
55,170166,5,13,2,5,1,0,0,25,1
33,173495,2,9,2,5,2,0,0,50,1
18,423024,1,8,1,5,2,0,0,20,1
24,72119,5,13,1,5,2,2202,0,30,1
32,19302,4,12,2,5,2,0,0,56,2
24,257621,5,13,1,5,1,0,0,20,1
44,118212,5,13,2,5,2,99999,0,70,2
27,259840,5,13,2,5,2,0,0,45,1
39,115289,4,12,2,5,2,0,0,40,2
26,159662,1,6,2,5,2,0,0,40,1
34,379798,6,14,2,5,2,0,0,40,2
38,227945,6,14,2,5,2,99999,0,65,2
41,36999,6,14,2,5,2,0,0,75,2
73,131982,5,13,2,2,2,0,0,5,1
32,124052,2,9,2,5,2,0,0,50,1
56,273084,6,14,2,3,2,0,0,40,2
59,170104,5,13,2,5,2,0,1977,50,2
44,96249,3,10,2,5,2,0,0,60,2
35,140915,5,13,1,2,2,0,1590,40,1
52,230657,2,9,2,4,2,3781,0,40,1
30,195576,3,10,1,5,2,3325,0,50,1
23,117767,5,13,2,5,2,0,0,40,1
43,112763,2,9,1,5,1,8614,0,43,2
61,79827,2,9,2,5,2,0,0,50,1
38,103925,2,9,1,5,1,0,0,35,1
68,161744,1,6,2,5,2,0,0,16,1
41,106679,6,14,1,5,2,27828,0,50,2
42,196514,3,10,1,5,2,0,0,40,1
48,61985,1,5,1,1,1,0,0,20,1
19,157605,2,9,1,5,1,0,0,40,1
31,137367,1,7,2,2,2,0,0,40,1
40,110862,4,12,2,5,2,0,2377,50,1
32,74883,5,13,1,2,1,0,0,40,1
51,98642,2,9,1,5,2,14084,0,40,2
44,144778,5,13,2,5,2,0,0,40,2
23,177787,5,13,1,5,1,0,0,30,1
30,103651,1,7,2,5,2,0,0,35,1
44,162108,5,13,1,5,1,0,0,45,1
24,217602,2,9,2,5,2,0,0,60,1
34,473133,2,9,2,5,2,0,0,60,1
17,113301,1,7,1,5,2,0,0,12,1
61,80896,6,14,2,2,2,0,0,45,2
30,168387,5,13,1,5,2,0,0,40,1
45,38950,5,13,1,5,2,0,0,40,1
22,107801,4,11,1,5,1,0,0,40,1
49,191277,3,10,2,5,2,0,0,40,1
39,205359,4,12,1,5,1,0,0,45,1
39,240226,2,9,2,3,2,0,0,40,1
34,203357,3,10,1,5,1,0,0,40,1
52,153064,3,10,2,5,2,0,0,40,2
24,202959,4,11,1,5,1,0,0,40,1
38,105150,5,13,2,5,2,0,0,45,2
19,238474,1,7,1,5,2,0,0,40,1
24,1085515,2,9,1,5,1,0,0,30,1
25,82560,4,12,1,5,2,0,0,43,1
71,55965,1,4,1,5,2,0,0,10,1
27,161087,2,9,2,3,1,0,0,40,1
28,261278,4,11,1,3,1,0,0,40,1
54,182187,4,11,2,3,2,15024,0,38,2
18,138917,1,7,1,3,1,0,0,10,1
49,200198,2,9,2,3,2,0,0,40,1
36,205359,2,9,2,5,1,0,0,25,1
57,250201,2,9,1,5,2,0,0,50,1
56,67153,6,14,2,5,2,0,0,40,2
17,244523,1,6,1,5,2,0,0,20,1
30,236599,2,9,2,5,2,0,0,50,1
41,108713,1,6,1,5,1,0,0,40,1
26,177147,2,9,1,5,2,0,0,40,1
61,129246,1,6,2,5,2,0,0,48,1
50,222381,3,10,1,5,2,0,0,40,1
24,145111,2,9,1,5,2,0,0,45,1
44,62258,1,7,1,5,1,0,0,40,1
38,108293,6,14,1,5,1,0,0,40,1
61,167284,1,4,1,3,1,0,0,40,1
25,97789,5,13,1,5,2,0,0,50,1
34,111415,2,9,2,5,2,0,0,70,1
38,374524,3,10,1,5,2,0,0,40,1
42,287244,2,9,2,5,2,0,0,55,1
17,341395,1,6,1,3,2,0,0,20,1
48,278039,1,4,2,5,2,0,0,40,1
38,98360,6,14,2,5,2,0,0,40,2
52,317032,2,9,2,5,2,0,0,50,2
55,294395,4,11,1,5,1,6849,0,40,1
41,240900,2,9,1,5,2,0,0,20,1
45,32896,1,3,1,5,1,0,0,35,1
49,97411,1,4,1,2,2,0,0,45,1
19,72355,3,10,1,5,2,0,0,20,1
39,342448,5,13,2,5,2,0,0,45,1
43,187702,3,10,1,5,2,2174,0,45,1
42,303388,3,10,2,5,2,0,0,65,1
17,112291,1,7,1,5,2,0,0,12,1
30,208668,4,12,1,3,1,0,0,25,1
61,28375,6,14,1,5,1,0,0,70,1
48,207277,6,14,2,5,2,15024,0,40,2
60,88675,2,9,2,5,2,0,0,40,1
57,47857,2,9,2,5,2,0,0,40,2
27,372500,1,3,2,5,2,0,0,45,1
24,190968,2,9,2,5,2,0,0,48,1
41,37997,1,8,1,5,2,0,0,84,2
42,257328,2,9,1,5,2,0,0,40,1
34,127610,5,13,1,5,1,0,0,15,1
22,139324,1,5,1,3,1,0,0,36,1
47,164423,2,9,1,5,1,0,0,43,1
50,104501,2,9,1,5,2,0,1980,40,1
30,56121,2,9,1,5,2,0,0,40,1
38,296212,5,13,2,5,2,0,0,45,1
31,157640,2,9,2,5,2,0,0,55,2
44,222504,3,10,2,5,1,0,0,45,2
34,261023,3,10,2,5,2,0,1651,38,1
52,146567,2,9,1,3,2,14344,0,40,2
34,116910,2,9,2,5,2,0,0,50,1
31,132601,3,10,2,5,2,0,0,40,1
68,185537,3,10,1,5,1,0,0,20,1
22,500720,2,9,1,5,1,0,0,40,1
42,182108,5,13,1,5,1,0,0,35,1
37,231491,2,9,2,5,2,0,0,35,1
36,239415,2,9,2,5,2,0,0,35,1
38,179262,3,10,1,5,1,0,0,30,1
72,121004,2,9,2,5,2,0,0,55,1
40,252392,1,3,2,5,2,0,0,40,1
19,163578,3,10,1,5,2,0,0,30,1
55,143266,4,11,2,5,2,0,0,50,2
30,285902,4,12,2,5,2,0,0,40,1
52,113094,5,13,1,5,1,0,1092,40,1
29,278637,5,13,2,5,2,3103,0,45,2
41,174540,3,10,2,3,2,0,0,4,1
29,188729,5,13,1,5,1,0,0,45,1
24,72143,5,13,1,5,1,0,0,20,1
46,328216,7,15,2,5,2,0,0,45,2
44,165815,2,9,2,5,2,0,0,60,2
17,317702,1,6,1,3,1,0,0,15,1
35,215323,4,11,1,5,1,0,0,35,1
38,192939,2,9,1,5,2,0,0,40,1
36,156352,1,5,1,5,2,0,0,40,1
24,155066,1,7,2,5,2,0,0,60,1
38,152621,5,13,2,5,2,0,0,99,1
19,298891,1,7,1,5,1,0,0,40,1
30,193298,2,9,2,5,2,0,0,45,1
36,150309,4,11,2,1,2,0,0,40,1
27,384308,3,10,1,5,2,0,0,45,1
27,305647,4,12,2,5,2,0,0,40,2
66,182378,1,4,2,5,2,0,0,30,1
65,23494,3,10,2,3,2,0,2174,40,2
37,421633,6,14,1,3,1,0,0,40,2
17,57723,1,7,1,5,2,0,0,30,1
19,307837,3,10,1,5,2,0,0,40,1
57,103540,1,3,2,3,2,0,0,50,1
54,136224,6,14,1,5,1,0,0,30,1
21,231573,3,10,1,5,1,0,0,40,1
43,242804,2,9,1,5,2,0,0,40,1
50,163671,2,9,2,5,2,0,0,40,1
38,287701,1,7,2,5,2,0,0,48,2
31,187560,2,9,2,5,2,15024,0,40,2
41,222504,7,15,1,5,1,0,0,38,1
20,41356,3,10,1,5,1,0,0,40,1
28,59335,5,13,2,5,1,0,0,15,1
62,84756,1,5,2,5,2,0,0,35,1
41,407425,1,8,1,3,1,0,0,40,1
37,162424,2,9,2,5,2,0,0,45,1
53,175456,3,10,2,5,2,0,0,30,1
28,52603,5,13,2,5,2,0,0,50,2
23,250630,6,14,1,5,1,0,0,30,1
46,233974,2,9,2,5,2,0,0,35,1
28,376302,2,9,1,5,1,0,0,45,1
50,195638,1,6,1,5,1,0,0,40,1
19,225775,3,10,1,5,2,0,0,45,1
84,388384,1,4,2,3,2,0,0,10,1
48,219021,7,15,2,5,2,0,0,35,2
61,168654,2,9,1,5,1,0,0,20,1
44,180609,3,10,1,5,2,0,0,42,1
32,114746,2,9,1,2,1,0,0,60,1
25,178037,3,10,1,5,2,0,0,35,1
47,160045,3,10,1,5,1,0,0,40,1
19,268524,3,10,1,5,1,0,0,15,1
37,174844,3,10,2,5,2,0,0,17,1
28,82488,2,9,1,2,1,0,0,40,1
34,221167,4,12,2,5,1,0,0,40,2
32,48014,3,10,1,5,1,0,0,35,1
24,217226,3,10,1,5,2,0,0,30,1
22,177902,3,10,1,2,1,0,0,25,1
30,39386,3,10,2,3,2,0,0,99,1
56,37394,6,14,2,5,2,0,0,40,1
30,115426,5,13,2,5,2,0,0,40,2
28,114158,3,10,1,5,1,0,0,26,1
40,119101,3,10,2,5,2,0,1887,68,2
28,360527,3,10,1,5,2,0,0,45,1
39,225544,1,8,1,5,2,0,0,40,1
33,108438,2,9,2,5,2,0,0,40,2
23,230315,3,10,1,2,2,0,0,40,1
32,158002,3,10,1,5,2,0,0,55,1
37,179468,2,9,2,5,2,0,0,40,1
71,99894,1,3,1,2,1,0,0,75,1
30,270889,3,10,2,5,2,0,0,40,2
20,42279,3,10,1,5,1,0,0,40,1
53,167380,2,9,2,5,2,0,1740,50,1
42,274913,2,9,1,5,2,0,0,45,1
44,35910,5,13,2,5,2,0,1902,56,2
26,68001,6,14,1,5,1,0,0,40,1
21,27162,3,10,1,5,1,0,0,16,1
37,286146,2,9,2,3,1,0,0,40,1
36,95462,5,13,1,5,1,0,0,40,1
25,50103,2,9,1,5,1,0,0,40,1
54,511668,8,16,2,5,2,0,1977,43,2
38,189679,5,13,2,5,2,0,0,50,2
29,115064,2,9,1,5,2,0,0,40,1
20,215443,3,10,1,5,2,0,0,38,1
32,174789,2,9,1,5,2,0,0,50,1
24,91999,4,12,1,5,2,0,0,20,1
59,100931,2,9,2,5,2,0,0,40,2
56,119069,5,13,2,5,2,0,0,40,2
40,277488,2,9,1,5,2,0,0,84,1
35,265662,5,13,2,5,2,0,0,40,2
38,114591,5,13,2,5,1,15024,0,40,2
24,227594,3,10,1,5,1,0,0,20,1
30,129707,3,10,2,5,2,0,1848,40,2
61,175032,2,9,2,5,2,0,0,40,1
36,133569,1,2,1,5,2,0,0,40,1
20,308654,3,10,1,2,1,0,0,20,1
36,156084,2,9,1,5,1,0,0,40,1
45,380127,5,13,1,5,1,0,0,40,1
22,210781,5,13,1,5,1,0,0,40,1
31,189759,2,9,1,5,2,0,2001,40,1
34,258675,2,9,1,5,2,0,0,40,1
24,223367,1,7,1,5,2,0,0,40,1
42,204817,1,5,1,3,2,0,0,35,1
23,409230,5,13,1,5,2,0,0,25,1
46,308077,7,15,1,5,1,0,0,40,2
60,159049,7,15,2,5,2,0,0,70,2
40,353142,3,10,1,3,1,0,0,40,1
55,143030,2,9,1,5,1,0,0,40,1
47,304857,6,14,1,5,2,27828,0,40,2
28,30912,2,9,2,5,2,0,0,43,1
55,125000,7,15,2,5,2,0,0,60,2
47,181363,6,14,2,5,2,0,0,40,2
54,338620,6,14,2,5,2,0,0,52,2
32,115989,1,7,2,5,1,0,0,60,1
38,111128,4,12,2,5,2,0,0,40,2
61,201273,3,10,1,5,1,0,0,40,1
62,137354,6,14,2,2,2,0,0,40,1
29,133420,3,10,2,5,2,5013,0,40,1
26,192208,2,9,1,3,1,0,0,32,1
19,220001,3,10,1,5,2,0,0,50,1
40,352612,1,6,2,5,2,0,0,40,1
36,169426,2,9,2,5,2,7298,0,40,2
42,319016,2,9,2,5,2,2885,0,45,1
55,119751,6,14,1,2,1,0,0,40,1
55,202220,2,9,2,3,1,2407,0,35,1
43,99220,5,13,2,5,2,0,0,40,2
39,111275,2,9,2,5,2,0,0,40,1
38,261241,3,10,2,5,2,0,0,45,2
28,261725,2,9,1,5,1,0,0,40,1
36,182013,3,10,1,5,1,0,0,40,1
49,40666,3,10,2,5,2,0,0,50,1
41,216461,3,10,1,3,1,0,0,40,1
60,320376,1,4,2,5,1,0,0,40,1
35,282951,5,13,2,5,2,0,0,70,1
36,166697,5,13,1,5,1,0,0,40,1
51,290856,2,9,2,5,2,0,0,40,2
23,455361,2,9,1,5,2,0,0,40,1
51,82783,2,9,2,5,2,0,0,40,1
17,56536,1,7,1,5,1,1055,0,18,1
33,109959,3,10,2,5,2,0,0,25,1
50,177927,2,9,1,5,2,0,0,40,1
38,192337,1,8,2,5,2,0,0,40,2
18,236272,2,9,1,5,1,0,0,35,1
26,33610,2,9,1,5,2,0,0,40,1
21,209483,3,10,1,5,1,0,0,47,1
26,247006,2,9,2,5,2,0,0,52,1
30,311913,2,9,2,5,1,0,0,40,2
39,204756,3,10,1,5,1,0,0,20,1
33,300681,2,9,1,3,2,0,0,40,1
42,24264,3,10,1,5,2,0,0,38,1
28,266070,7,15,1,5,1,0,0,50,1
20,226978,2,9,1,5,2,0,0,35,1
66,362165,5,13,1,3,1,0,2206,25,1
31,341672,3,10,2,2,2,0,0,50,1
36,179488,3,10,1,5,2,0,0,40,1
39,243872,4,12,1,5,2,0,0,40,2
52,259583,2,9,2,5,2,0,0,40,1
61,159822,1,4,2,5,2,7688,0,40,2
27,219863,2,9,2,5,2,0,0,40,1
45,206947,2,9,1,5,1,0,0,50,1
21,245572,1,5,1,1,2,0,0,40,1
25,38488,2,9,1,5,1,0,0,40,1
24,182504,3,10,1,5,1,0,0,25,1
38,193815,4,12,2,5,2,0,0,55,1
51,521665,3,10,2,5,2,0,0,24,1
29,46442,5,13,2,5,1,0,1902,50,2
45,60267,2,9,1,5,1,0,0,38,1
59,264357,1,6,2,5,2,0,0,50,1
41,191814,2,9,2,5,2,0,0,40,1
23,107882,5,13,1,5,1,0,0,40,1
43,174575,3,10,1,5,2,0,0,45,1
17,143331,1,7,1,5,2,0,0,20,1
32,126132,5,13,2,5,2,15024,0,50,2
42,198619,4,11,2,5,2,0,0,40,1
68,211287,6,14,2,5,2,0,2392,40,2
55,238192,2,9,2,5,2,0,1887,40,2
43,257780,2,9,2,5,2,0,0,40,1
61,183355,2,9,2,5,2,0,0,40,2
28,148429,2,9,2,5,2,0,0,40,1
47,71221,2,9,1,5,1,0,0,60,1
21,236769,1,4,1,5,2,0,0,40,1
39,32146,3,10,1,5,2,0,0,40,1
39,347491,1,7,1,5,2,0,1876,46,1
34,180714,3,10,2,3,2,0,2179,40,1
57,188877,1,5,1,5,2,0,0,40,1
27,306747,5,13,1,3,2,0,0,40,1
21,478457,3,10,1,3,1,0,0,12,1
25,248990,1,3,1,5,2,0,0,40,1
51,46281,3,10,2,5,2,0,0,50,2
35,148015,5,13,1,3,1,0,0,40,1
19,278115,3,10,1,5,2,0,0,12,1
27,190525,5,13,2,5,2,7298,0,55,2
34,176673,3,10,1,3,1,0,0,35,1
33,202366,2,9,1,5,1,0,0,32,1
36,238415,2,9,1,5,2,0,0,40,1
33,37939,5,13,2,5,2,0,0,35,1
60,35649,5,13,2,5,2,0,0,40,1
42,383493,3,10,2,5,2,15024,0,50,2
47,204900,2,9,2,3,1,0,0,40,1
42,20809,2,9,1,5,2,0,0,75,2
34,148207,3,10,2,5,2,0,0,65,2
21,200153,2,9,1,5,1,0,0,32,1
30,169496,6,14,2,5,2,0,0,15,2
53,22978,6,14,2,5,1,0,0,50,2
34,366898,2,9,2,5,2,0,0,40,1
37,324947,5,13,2,5,2,0,0,40,1
27,321577,2,9,1,3,1,0,0,40,1
31,241360,5,13,1,5,2,0,0,40,1
30,207564,3,10,2,5,1,0,0,40,1
33,220860,2,9,1,5,2,0,0,45,1
41,336571,3,10,2,5,2,0,0,40,1
23,56402,3,10,2,5,2,0,0,30,1
65,180280,3,10,2,5,1,0,0,40,1
30,81282,2,9,1,5,1,0,0,40,1
51,86332,4,11,2,5,2,4064,0,55,1
30,27051,3,10,1,5,2,0,0,40,1
49,287647,6,14,1,5,2,4787,0,45,2
37,183735,2,9,2,5,2,3137,0,30,1
42,100800,2,9,1,5,2,0,0,40,1
62,155094,4,11,2,5,1,0,0,45,2
67,102693,2,9,1,5,2,1086,0,35,1
31,151053,3,10,2,5,2,5178,0,40,2
50,548361,5,13,2,5,2,0,0,20,2
33,173858,5,13,2,2,2,0,0,40,1
27,347153,3,10,1,5,2,0,0,40,1
31,319146,4,11,2,5,2,4386,0,40,2
35,197719,3,10,1,1,2,0,0,40,1
55,197114,3,10,2,5,2,0,0,6,2
54,109418,5,13,2,5,1,0,1977,35,2
56,182062,5,13,2,5,2,0,0,48,2
21,184543,4,11,1,5,1,0,0,40,1
66,175558,1,4,1,5,1,0,0,20,1
46,122026,2,9,2,5,2,0,0,50,1
23,340543,5,13,1,5,1,0,0,38,1
43,101950,6,14,1,5,1,0,0,45,1
40,179508,2,9,2,5,2,0,0,55,1
52,225317,1,3,2,5,2,0,0,40,1
59,53304,5,13,2,5,2,0,0,50,2
36,282602,4,11,1,3,1,0,0,40,1
33,184016,2,9,1,5,2,0,0,40,1
20,250165,2,9,2,5,2,0,0,40,1
21,196467,2,9,1,5,2,0,0,35,1
59,220783,1,6,1,5,1,0,0,40,1
42,178780,6,14,2,5,2,0,0,50,2
62,65868,2,9,1,5,1,0,0,43,1
54,35459,2,9,1,5,2,0,0,40,1
35,98986,1,4,1,5,1,0,0,30,1
36,282092,4,12,1,5,1,0,0,40,1
21,140764,2,9,1,5,1,0,0,45,1
30,33124,2,9,1,5,1,0,0,14,1
46,90042,3,10,2,5,2,0,0,40,2
32,102986,1,3,2,2,1,0,0,40,2
21,214387,3,10,1,5,2,0,0,64,1
39,180667,2,9,1,5,2,0,0,40,1
54,278329,2,9,2,5,1,0,0,43,1
32,184440,3,10,2,5,2,3464,0,40,1
23,140462,2,9,1,5,2,0,0,40,1
42,202565,1,2,2,5,2,0,0,40,1
62,181063,1,6,1,5,1,0,0,30,1
28,287268,3,10,1,5,2,0,0,35,1
28,215955,2,9,2,5,2,0,0,40,1
35,82552,4,12,2,5,2,0,0,40,1
19,41745,3,10,1,5,1,0,0,40,1
27,73587,2,9,1,3,2,0,0,35,1
54,263925,1,2,2,5,2,0,0,50,1
19,196119,2,9,1,5,1,0,0,35,1
27,284741,3,10,1,5,1,0,0,30,1
30,293936,2,9,1,5,2,0,0,50,1
35,340428,4,12,1,5,1,0,0,35,1
66,175891,1,5,2,5,2,0,0,40,1
19,276973,3,10,1,5,1,0,0,20,1
30,161599,2,9,2,5,2,0,0,40,2
32,144064,5,13,1,5,2,0,0,40,1
31,236391,3,10,1,5,1,0,0,40,1
26,224943,4,11,1,3,2,0,0,65,1
44,151294,3,10,1,5,1,0,0,25,1
52,68982,5,13,2,5,2,0,0,50,2
30,241885,3,10,2,5,2,0,0,40,1
32,189461,2,9,1,5,1,0,0,60,1
19,36012,2,9,1,5,2,0,0,40,1
33,85355,2,9,1,5,2,0,0,30,1
20,157595,3,10,1,5,2,0,0,40,1
61,197286,1,4,2,5,2,0,0,40,1
33,362747,3,10,1,3,1,0,0,35,1
24,395297,3,10,1,5,1,0,0,35,1
31,144949,5,13,1,5,2,0,0,60,1
20,163665,2,9,1,5,1,0,0,20,1
32,141490,4,11,1,5,1,0,0,50,1
29,147889,4,12,2,5,1,0,0,40,1
61,232808,1,6,1,5,2,0,0,24,1
48,70668,2,9,2,5,1,0,0,50,1
29,33315,4,12,1,5,1,0,0,40,1
61,63526,1,8,1,3,2,0,0,52,1
34,591711,3,10,1,3,2,0,0,48,1
22,200318,4,12,1,5,1,0,0,15,1
32,97723,2,9,2,5,2,0,1672,40,1
38,109231,2,9,2,5,2,0,0,40,1
27,102889,3,10,1,5,1,0,0,40,1
26,167106,2,9,1,2,2,0,0,40,1
35,182898,2,9,1,5,2,8614,0,40,2
62,197918,2,9,1,5,1,0,0,40,1
28,67386,2,9,1,5,1,0,0,40,1
50,126592,2,9,1,3,2,0,0,40,1
34,49469,5,13,1,5,2,99999,0,50,2
37,119929,2,9,2,5,2,0,0,40,1
63,158199,1,2,1,5,1,0,0,44,1
35,341102,1,5,1,3,2,0,0,40,1
55,101524,5,13,2,5,2,0,0,40,2
40,202872,2,9,2,5,1,0,0,40,2
25,195201,2,9,2,4,2,0,0,50,1
51,128272,3,10,2,5,2,0,0,40,1
37,263094,5,13,2,5,2,7298,0,40,2
54,357596,5,13,2,5,2,7298,0,55,2
47,102628,3,10,2,5,2,0,0,40,2
26,171114,5,13,1,5,1,0,0,40,1
46,216414,4,11,2,5,2,0,0,40,1
24,127753,1,8,1,5,2,0,0,40,1
19,282698,1,4,1,5,2,0,0,80,1
35,139364,2,9,2,5,2,0,1902,40,2
36,312785,5,13,1,3,2,0,0,35,1
18,92864,1,8,1,5,1,0,0,20,1
46,175428,6,14,2,5,2,0,0,40,2
30,104223,2,9,1,3,1,0,0,32,1
29,144784,2,9,1,3,1,0,0,40,1
65,178934,2,9,1,3,1,0,0,20,1
41,211253,6,14,2,5,1,0,0,40,2
34,133122,5,13,2,5,2,0,0,40,1
58,103540,1,4,2,3,2,0,0,40,1
39,172700,2,9,1,3,1,0,0,40,1
21,282484,3,10,1,5,1,0,0,40,1
31,323055,2,9,2,5,2,0,0,50,2
33,291494,8,16,2,5,2,0,0,50,2
28,214702,5,13,2,5,2,0,0,60,1
32,116055,2,9,1,3,1,2977,0,35,1
32,226696,5,13,1,5,2,0,0,55,2
31,216827,2,9,1,3,1,0,0,40,1
41,153132,7,15,2,5,2,15024,0,40,2
48,307440,5,13,2,2,2,0,0,45,2
27,278122,2,9,1,5,2,0,0,40,1
45,122195,2,9,1,3,1,0,0,40,1
34,156890,2,9,2,5,2,0,0,50,1
17,36877,1,6,1,5,1,0,0,10,1
25,131178,2,9,1,3,2,0,0,23,1
34,62396,5,13,1,5,1,0,0,62,2
33,73054,2,9,1,5,1,0,0,40,1
21,96844,3,10,1,5,1,0,0,20,1
22,324922,2,9,1,5,2,0,0,50,1
61,130684,3,10,2,5,2,0,0,42,1
40,178983,2,9,2,5,1,0,0,30,2
58,81038,3,10,2,5,2,0,0,12,1
30,151967,3,10,2,5,2,0,0,58,1
24,278107,2,9,1,5,2,0,0,60,1
52,183146,1,8,2,5,2,0,0,50,2
50,183638,2,9,1,5,1,0,0,40,1
49,247892,3,10,2,3,2,0,0,30,1
22,221480,2,9,1,5,1,0,0,40,1
32,118551,5,13,2,5,1,0,0,35,2
21,518530,3,10,1,5,1,0,0,40,1
25,193787,3,10,1,5,1,0,0,50,1
34,157466,2,9,2,5,2,0,0,45,1
48,141511,1,6,2,5,2,0,0,45,2
61,158712,2,9,1,5,1,0,0,99,1
21,252253,3,10,1,3,1,0,0,40,1
20,200450,1,4,1,5,1,0,0,52,1
30,343789,3,10,2,5,2,0,0,40,2
44,277647,2,9,2,5,2,0,1902,40,2
44,291566,2,9,1,3,2,0,0,60,1
29,151382,2,9,2,5,2,0,0,60,1
31,221167,7,15,1,5,1,0,0,35,1
35,196178,2,9,2,5,2,0,0,40,1
27,302422,2,9,1,5,2,0,0,40,1
26,37379,5,13,1,5,1,0,0,45,1
37,82540,1,5,2,5,2,0,0,70,2
33,182926,5,13,1,5,2,0,0,40,1
44,159911,1,4,2,5,1,0,0,55,1
34,212781,5,13,2,5,2,0,0,40,2
28,207213,4,12,1,5,2,0,0,5,1
30,200192,3,10,2,5,1,0,0,45,1
41,180096,5,13,2,5,2,0,0,35,1
23,192812,5,13,1,5,1,0,0,40,1
19,105908,2,9,1,5,2,0,0,70,1
48,373366,1,2,2,5,2,3781,0,50,1
26,234190,3,10,1,5,2,0,0,20,1
32,260868,5,13,2,3,2,0,0,40,2
26,109097,2,9,1,5,1,0,0,48,1
36,171393,6,14,2,5,2,7298,0,55,2
49,209146,2,9,2,5,2,0,0,40,1
33,289046,2,9,1,3,2,0,1741,40,1
54,172281,6,14,1,5,2,0,0,40,2
36,73023,2,9,1,5,2,0,0,55,1
41,122626,2,9,1,5,2,0,0,48,1
27,113635,5,13,1,5,2,0,0,35,1
68,257269,5,13,2,5,2,0,2377,35,2
21,191806,3,10,1,5,2,0,0,75,1
56,35723,2,9,1,5,2,0,0,40,1
40,30759,4,11,2,5,2,0,0,60,1
46,105327,2,9,1,5,2,0,0,40,1
55,376058,1,5,1,5,1,0,0,45,1
43,219307,1,5,1,3,2,0,0,40,1
46,208067,2,9,1,5,2,0,0,40,1
51,78631,3,10,2,1,2,0,0,60,1
19,210308,3,10,1,5,1,0,0,15,1
67,190661,8,16,1,5,1,7896,0,50,2
31,594187,2,9,2,5,2,0,0,40,1
27,228476,5,13,2,5,2,0,0,50,2
21,126613,3,10,1,5,1,0,0,40,1
36,30267,2,9,2,5,2,0,0,50,1
23,216811,2,9,1,5,1,0,0,16,1
62,115763,6,14,2,5,1,0,0,40,2
31,199368,5,13,2,3,2,0,0,50,2
52,159755,5,13,2,5,2,0,1887,40,2
39,188335,2,9,2,5,2,0,0,40,1
24,417668,5,13,1,5,2,0,0,30,1
55,141807,2,9,1,5,2,13550,0,40,2
38,296317,2,9,2,5,2,0,0,40,1
36,164898,2,9,2,5,2,0,0,40,1
17,452406,1,7,1,3,1,0,0,15,1
27,42696,2,9,2,5,1,0,0,40,1
30,262994,3,10,1,3,2,0,0,40,1
43,167298,2,9,1,5,1,0,0,40,1
51,103529,1,7,1,3,1,0,0,30,1
47,97883,5,13,1,5,1,25236,0,35,2
49,269417,8,16,1,5,1,0,2258,50,2
34,199539,2,9,2,5,2,0,0,48,2
19,39460,2,9,1,5,2,0,0,60,1
79,62176,8,16,1,5,2,0,0,6,2
28,239130,3,10,1,5,2,0,0,40,1
41,151089,3,10,2,5,2,0,0,50,1
21,331611,3,10,2,5,2,0,0,50,1
31,203463,5,13,1,5,1,0,0,40,1
45,151518,2,9,2,5,2,0,0,45,1
23,39844,2,9,1,5,2,0,0,50,1
32,299635,3,10,2,5,2,0,0,50,1
67,123393,1,7,2,5,2,0,0,40,1
32,209538,6,14,2,5,2,0,0,55,2
35,238802,2,9,2,5,2,0,0,50,1
29,499197,3,10,2,5,2,0,0,40,1
38,200220,2,9,2,5,2,0,0,40,1
38,114059,3,10,2,5,2,0,0,60,1
18,434430,2,9,1,5,2,0,0,30,1
47,185385,2,9,2,5,2,5013,0,24,1
22,225156,2,9,1,5,1,0,0,40,1
21,377931,3,10,2,5,2,0,2377,48,1
27,133359,5,13,2,5,2,0,0,50,1
